      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[17:05:00.000 18/02/1989]        0     "    0    0    0	## time resolution: 100
[17:05:00.000 18/02/1989]        0          0    0    0
[17:05:00.000 18/02/1989]        0     "    0    0    0	Sleep_stage_W duration: 19200
[22:25:00.000 18/02/1989]  1920000     "    0    0    0	Sleep_stage_1 duration: 30
[22:25:30.000 18/02/1989]  1923000     "    0    0    0	Sleep_stage_W duration: 390
[22:32:00.000 18/02/1989]  1962000     "    0    0    0	Sleep_stage_1 duration: 30
[22:32:30.000 18/02/1989]  1965000     "    0    0    0	Sleep_stage_W duration: 8040
[00:46:30.000 19/02/1989]  2769000     "    0    0    0	Sleep_stage_1 duration: 270
[00:51:00.000 19/02/1989]  2796000     "    0    0    0	Sleep_stage_W duration: 60
[00:52:00.000 19/02/1989]  2802000     "    0    0    0	Sleep_stage_1 duration: 240
[00:56:00.000 19/02/1989]  2826000     "    0    0    0	Sleep_stage_2 duration: 480
[01:04:00.000 19/02/1989]  2874000     "    0    0    0	Sleep_stage_1 duration: 90
[01:05:30.000 19/02/1989]  2883000     "    0    0    0	Sleep_stage_2 duration: 180
[01:08:30.000 19/02/1989]  2901000     "    0    0    0	Sleep_stage_3 duration: 30
[01:09:00.000 19/02/1989]  2904000     "    0    0    0	Sleep_stage_2 duration: 60
[01:10:00.000 19/02/1989]  2910000     "    0    0    0	Sleep_stage_3 duration: 30
[01:10:30.000 19/02/1989]  2913000     "    0    0    0	Sleep_stage_2 duration: 30
[01:11:00.000 19/02/1989]  2916000     "    0    0    0	Sleep_stage_3 duration: 30
[01:11:30.000 19/02/1989]  2919000     "    0    0    0	Sleep_stage_4 duration: 60
[01:12:30.000 19/02/1989]  2925000     "    0    0    0	Sleep_stage_3 duration: 90
[01:14:00.000 19/02/1989]  2934000     "    0    0    0	Sleep_stage_4 duration: 1380
[01:37:00.000 19/02/1989]  3072000     "    0    0    0	Sleep_stage_3 duration: 30
[01:37:30.000 19/02/1989]  3075000     "    0    0    0	Sleep_stage_4 duration: 30
[01:38:00.000 19/02/1989]  3078000     "    0    0    0	Sleep_stage_3 duration: 30
[01:38:30.000 19/02/1989]  3081000     "    0    0    0	Sleep_stage_2 duration: 120
[01:40:30.000 19/02/1989]  3093000     "    0    0    0	Sleep_stage_R duration: 420
[01:47:30.000 19/02/1989]  3135000     "    0    0    0	Sleep_stage_W duration: 30
[01:48:00.000 19/02/1989]  3138000     "    0    0    0	Sleep_stage_1 duration: 90
[01:49:30.000 19/02/1989]  3147000     "    0    0    0	Sleep_stage_2 duration: 1260
[02:10:30.000 19/02/1989]  3273000     "    0    0    0	Sleep_stage_3 duration: 30
[02:11:00.000 19/02/1989]  3276000     "    0    0    0	Sleep_stage_2 duration: 30
[02:11:30.000 19/02/1989]  3279000     "    0    0    0	Sleep_stage_3 duration: 150
[02:14:00.000 19/02/1989]  3294000     "    0    0    0	Sleep_stage_4 duration: 30
[02:14:30.000 19/02/1989]  3297000     "    0    0    0	Sleep_stage_3 duration: 30
[02:15:00.000 19/02/1989]  3300000     "    0    0    0	Sleep_stage_4 duration: 840
[02:29:00.000 19/02/1989]  3384000     "    0    0    0	Sleep_stage_2 duration: 30
[02:29:30.000 19/02/1989]  3387000     "    0    0    0	Sleep_stage_3 duration: 30
[02:30:00.000 19/02/1989]  3390000     "    0    0    0	Sleep_stage_2 duration: 120
[02:32:00.000 19/02/1989]  3402000     "    0    0    0	Sleep_stage_3 duration: 30
[02:32:30.000 19/02/1989]  3405000     "    0    0    0	Sleep_stage_2 duration: 30
[02:33:00.000 19/02/1989]  3408000     "    0    0    0	Sleep_stage_3 duration: 30
[02:33:30.000 19/02/1989]  3411000     "    0    0    0	Sleep_stage_2 duration: 60
[02:34:30.000 19/02/1989]  3417000     "    0    0    0	Sleep_stage_3 duration: 30
[02:35:00.000 19/02/1989]  3420000     "    0    0    0	Sleep_stage_2 duration: 60
[02:36:00.000 19/02/1989]  3426000     "    0    0    0	Sleep_stage_3 duration: 90
[02:37:30.000 19/02/1989]  3435000     "    0    0    0	Sleep_stage_2 duration: 120
[02:39:30.000 19/02/1989]  3447000     "    0    0    0	Sleep_stage_R duration: 30
[02:40:00.000 19/02/1989]  3450000     "    0    0    0	Sleep_stage_2 duration: 30
[02:40:30.000 19/02/1989]  3453000     "    0    0    0	Sleep_stage_R duration: 30
[02:41:00.000 19/02/1989]  3456000     "    0    0    0	Sleep_stage_1 duration: 30
[02:41:30.000 19/02/1989]  3459000     "    0    0    0	Sleep_stage_2 duration: 90
[02:43:00.000 19/02/1989]  3468000     "    0    0    0	Sleep_stage_R duration: 30
[02:43:30.000 19/02/1989]  3471000     "    0    0    0	Sleep_stage_1 duration: 60
[02:44:30.000 19/02/1989]  3477000     "    0    0    0	Sleep_stage_R duration: 210
[02:48:00.000 19/02/1989]  3498000     "    0    0    0	Sleep_stage_1 duration: 90
[02:49:30.000 19/02/1989]  3507000     "    0    0    0	Sleep_stage_R duration: 30
[02:50:00.000 19/02/1989]  3510000     "    0    0    0	Sleep_stage_1 duration: 60
[02:51:00.000 19/02/1989]  3516000     "    0    0    0	Sleep_stage_2 duration: 750
[03:03:30.000 19/02/1989]  3591000     "    0    0    0	Sleep_stage_R duration: 30
[03:04:00.000 19/02/1989]  3594000     "    0    0    0	Sleep_stage_2 duration: 270
[03:08:30.000 19/02/1989]  3621000     "    0    0    0	Sleep_stage_R duration: 90
[03:10:00.000 19/02/1989]  3630000     "    0    0    0	Sleep_stage_2 duration: 90
[03:11:30.000 19/02/1989]  3639000     "    0    0    0	Sleep_stage_R duration: 210
[03:15:00.000 19/02/1989]  3660000     "    0    0    0	Sleep_stage_1 duration: 90
[03:16:30.000 19/02/1989]  3669000     "    0    0    0	Sleep_stage_R duration: 240
[03:20:30.000 19/02/1989]  3693000     "    0    0    0	Sleep_stage_1 duration: 30
[03:21:00.000 19/02/1989]  3696000     "    0    0    0	Sleep_stage_R duration: 120
[03:23:00.000 19/02/1989]  3708000     "    0    0    0	Sleep_stage_1 duration: 120
[03:25:00.000 19/02/1989]  3720000     "    0    0    0	Sleep_stage_R duration: 90
[03:26:30.000 19/02/1989]  3729000     "    0    0    0	Sleep_stage_1 duration: 30
[03:27:00.000 19/02/1989]  3732000     "    0    0    0	Sleep_stage_R duration: 300
[03:32:00.000 19/02/1989]  3762000     "    0    0    0	Sleep_stage_1 duration: 60
[03:33:00.000 19/02/1989]  3768000     "    0    0    0	Sleep_stage_R duration: 300
[03:38:00.000 19/02/1989]  3798000     "    0    0    0	Sleep_stage_1 duration: 30
[03:38:30.000 19/02/1989]  3801000     "    0    0    0	Sleep_stage_2 duration: 780
[03:51:30.000 19/02/1989]  3879000     "    0    0    0	Sleep_stage_3 duration: 30
[03:52:00.000 19/02/1989]  3882000     "    0    0    0	Sleep_stage_4 duration: 30
[03:52:30.000 19/02/1989]  3885000     "    0    0    0	Sleep_stage_3 duration: 30
[03:53:00.000 19/02/1989]  3888000     "    0    0    0	Sleep_stage_2 duration: 30
[03:53:30.000 19/02/1989]  3891000     "    0    0    0	Sleep_stage_3 duration: 90
[03:55:00.000 19/02/1989]  3900000     "    0    0    0	Sleep_stage_4 duration: 30
[03:55:30.000 19/02/1989]  3903000     "    0    0    0	Sleep_stage_3 duration: 30
[03:56:00.000 19/02/1989]  3906000     "    0    0    0	Sleep_stage_4 duration: 30
[03:56:30.000 19/02/1989]  3909000     "    0    0    0	Sleep_stage_3 duration: 90
[03:58:00.000 19/02/1989]  3918000     "    0    0    0	Sleep_stage_4 duration: 510
[04:06:30.000 19/02/1989]  3969000     "    0    0    0	Sleep_stage_3 duration: 60
[04:07:30.000 19/02/1989]  3975000     "    0    0    0	Sleep_stage_2 duration: 90
[04:09:00.000 19/02/1989]  3984000     "    0    0    0	Sleep_stage_3 duration: 30
[04:09:30.000 19/02/1989]  3987000     "    0    0    0	Sleep_stage_2 duration: 330
[04:15:00.000 19/02/1989]  4020000     "    0    0    0	Sleep_stage_3 duration: 30
[04:15:30.000 19/02/1989]  4023000     "    0    0    0	Sleep_stage_2 duration: 60
[04:16:30.000 19/02/1989]  4029000     "    0    0    0	Sleep_stage_3 duration: 120
[04:18:30.000 19/02/1989]  4041000     "    0    0    0	Sleep_stage_4 duration: 60
[04:19:30.000 19/02/1989]  4047000     "    0    0    0	Sleep_stage_3 duration: 30
[04:20:00.000 19/02/1989]  4050000     "    0    0    0	Sleep_stage_4 duration: 510
[04:28:30.000 19/02/1989]  4101000     "    0    0    0	Sleep_stage_3 duration: 30
[04:29:00.000 19/02/1989]  4104000     "    0    0    0	Sleep_stage_2 duration: 90
[04:30:30.000 19/02/1989]  4113000     "    0    0    0	Sleep_stage_3 duration: 30
[04:31:00.000 19/02/1989]  4116000     "    0    0    0	Sleep_stage_2 duration: 750
[04:43:30.000 19/02/1989]  4191000     "    0    0    0	Sleep_stage_3 duration: 30
[04:44:00.000 19/02/1989]  4194000     "    0    0    0	Sleep_stage_2 duration: 930
[04:59:30.000 19/02/1989]  4287000     "    0    0    0	Sleep_stage_R duration: 240
[05:03:30.000 19/02/1989]  4311000     "    0    0    0	Sleep_stage_1 duration: 30
[05:04:00.000 19/02/1989]  4314000     "    0    0    0	Sleep_stage_R duration: 150
[05:06:30.000 19/02/1989]  4329000     "    0    0    0	Sleep_stage_1 duration: 30
[05:07:00.000 19/02/1989]  4332000     "    0    0    0	Sleep_stage_R duration: 30
[05:07:30.000 19/02/1989]  4335000     "    0    0    0	Sleep_stage_1 duration: 60
[05:08:30.000 19/02/1989]  4341000     "    0    0    0	Sleep_stage_2 duration: 30
[05:09:00.000 19/02/1989]  4344000     "    0    0    0	Sleep_stage_R duration: 90
[05:10:30.000 19/02/1989]  4353000     "    0    0    0	Sleep_stage_1 duration: 30
[05:11:00.000 19/02/1989]  4356000     "    0    0    0	Sleep_stage_R duration: 240
[05:15:00.000 19/02/1989]  4380000     "    0    0    0	Sleep_stage_1 duration: 30
[05:15:30.000 19/02/1989]  4383000     "    0    0    0	Sleep_stage_R duration: 240
[05:19:30.000 19/02/1989]  4407000     "    0    0    0	Sleep_stage_1 duration: 30
[05:20:00.000 19/02/1989]  4410000     "    0    0    0	Sleep_stage_R duration: 90
[05:21:30.000 19/02/1989]  4419000     "    0    0    0	Sleep_stage_W duration: 30
[05:22:00.000 19/02/1989]  4422000     "    0    0    0	Sleep_stage_1 duration: 60
[05:23:00.000 19/02/1989]  4428000     "    0    0    0	Sleep_stage_R duration: 30
[05:23:30.000 19/02/1989]  4431000     "    0    0    0	Sleep_stage_1 duration: 60
[05:24:30.000 19/02/1989]  4437000     "    0    0    0	Sleep_stage_R duration: 420
[05:31:30.000 19/02/1989]  4479000     "    0    0    0	Sleep_stage_1 duration: 90
[05:33:00.000 19/02/1989]  4488000     "    0    0    0	Sleep_stage_R duration: 270
[05:37:30.000 19/02/1989]  4515000     "    0    0    0	Sleep_stage_1 duration: 60
[05:38:30.000 19/02/1989]  4521000     "    0    0    0	Sleep_stage_2 duration: 90
[05:40:00.000 19/02/1989]  4530000     "    0    0    0	Sleep_stage_R duration: 420
[05:47:00.000 19/02/1989]  4572000     "    0    0    0	Sleep_stage_1 duration: 90
[05:48:30.000 19/02/1989]  4581000     "    0    0    0	Sleep_stage_2 duration: 1350
[06:11:00.000 19/02/1989]  4716000     "    0    0    0	Sleep_stage_3 duration: 30
[06:11:30.000 19/02/1989]  4719000     "    0    0    0	Sleep_stage_2 duration: 90
[06:13:00.000 19/02/1989]  4728000     "    0    0    0	Sleep_stage_3 duration: 30
[06:13:30.000 19/02/1989]  4731000     "    0    0    0	Sleep_stage_2 duration: 30
[06:14:00.000 19/02/1989]  4734000     "    0    0    0	Sleep_stage_3 duration: 60
[06:15:00.000 19/02/1989]  4740000     "    0    0    0	Sleep_stage_2 duration: 60
[06:16:00.000 19/02/1989]  4746000     "    0    0    0	Sleep_stage_3 duration: 90
[06:17:30.000 19/02/1989]  4755000     "    0    0    0	Sleep_stage_2 duration: 30
[06:18:00.000 19/02/1989]  4758000     "    0    0    0	Sleep_stage_4 duration: 60
[06:19:00.000 19/02/1989]  4764000     "    0    0    0	Sleep_stage_3 duration: 30
[06:19:30.000 19/02/1989]  4767000     "    0    0    0	Sleep_stage_4 duration: 30
[06:20:00.000 19/02/1989]  4770000     "    0    0    0	Sleep_stage_3 duration: 120
[06:22:00.000 19/02/1989]  4782000     "    0    0    0	Sleep_stage_4 duration: 60
[06:23:00.000 19/02/1989]  4788000     "    0    0    0	Sleep_stage_3 duration: 30
[06:23:30.000 19/02/1989]  4791000     "    0    0    0	Sleep_stage_4 duration: 60
[06:24:30.000 19/02/1989]  4797000     "    0    0    0	Sleep_stage_3 duration: 30
[06:25:00.000 19/02/1989]  4800000     "    0    0    0	Sleep_stage_4 duration: 360
[06:31:00.000 19/02/1989]  4836000     "    0    0    0	Sleep_stage_3 duration: 30
[06:31:30.000 19/02/1989]  4839000     "    0    0    0	Sleep_stage_4 duration: 120
[06:33:30.000 19/02/1989]  4851000     "    0    0    0	Sleep_stage_3 duration: 30
[06:34:00.000 19/02/1989]  4854000     "    0    0    0	Sleep_stage_4 duration: 690
[06:45:30.000 19/02/1989]  4923000     "    0    0    0	Sleep_stage_2 duration: 60
[06:46:30.000 19/02/1989]  4929000     "    0    0    0	Sleep_stage_1 duration: 30
[06:47:00.000 19/02/1989]  4932000     "    0    0    0	Sleep_stage_2 duration: 120
[06:49:00.000 19/02/1989]  4944000     "    0    0    0	Sleep_stage_1 duration: 30
