Onset	Duration	Annotation
1989-09-06T16:30:00.0000000	12360	Sleep stage W
1989-09-06T19:56:00.0000000	30	Sleep stage 1
1989-09-06T19:56:30.0000000	30	Sleep stage W
1989-09-06T19:57:00.0000000	30	Sleep stage 1
1989-09-06T19:57:30.0000000	16560	Sleep stage W
1989-09-07T00:33:30.0000000	60	Sleep stage 1
1989-09-07T00:34:30.0000000	30	Sleep stage W
1989-09-07T00:35:00.0000000	210	Sleep stage 1
1989-09-07T00:38:30.0000000	120	Sleep stage 2
1989-09-07T00:40:30.0000000	30	Sleep stage W
1989-09-07T00:41:00.0000000	120	Sleep stage 1
1989-09-07T00:43:00.0000000	570	Sleep stage 2
1989-09-07T00:52:30.0000000	30	Sleep stage 3
1989-09-07T00:53:00.0000000	30	Sleep stage 2
1989-09-07T00:53:30.0000000	30	Sleep stage 3
1989-09-07T00:54:00.0000000	30	Sleep stage 2
1989-09-07T00:54:30.0000000	30	Sleep stage 3
1989-09-07T00:55:00.0000000	90	Sleep stage 2
1989-09-07T00:56:30.0000000	30	Sleep stage 3
1989-09-07T00:57:00.0000000	90	Sleep stage 2
1989-09-07T00:58:30.0000000	60	Sleep stage 3
1989-09-07T00:59:30.0000000	30	Sleep stage 2
1989-09-07T01:00:00.0000000	30	Sleep stage 3
1989-09-07T01:00:30.0000000	120	Sleep stage 2
1989-09-07T01:02:30.0000000	60	Sleep stage 3
1989-09-07T01:03:30.0000000	30	Sleep stage 2
1989-09-07T01:04:00.0000000	60	Sleep stage 3
1989-09-07T01:05:00.0000000	60	Sleep stage 2
1989-09-07T01:06:00.0000000	90	Sleep stage 3
1989-09-07T01:07:30.0000000	30	Sleep stage 2
1989-09-07T01:08:00.0000000	60	Sleep stage 3
1989-09-07T01:09:00.0000000	30	Sleep stage 2
1989-09-07T01:09:30.0000000	30	Sleep stage 3
1989-09-07T01:10:00.0000000	30	Sleep stage 2
1989-09-07T01:10:30.0000000	30	Sleep stage 3
1989-09-07T01:11:00.0000000	30	Sleep stage 1
1989-09-07T01:11:30.0000000	30	Sleep stage 2
1989-09-07T01:12:00.0000000	30	Sleep stage 3
1989-09-07T01:12:30.0000000	30	Sleep stage 2
1989-09-07T01:13:00.0000000	120	Sleep stage 3
1989-09-07T01:15:00.0000000	510	Sleep stage R
1989-09-07T01:23:30.0000000	30	Sleep stage W
1989-09-07T01:24:00.0000000	60	Sleep stage 1
1989-09-07T01:25:00.0000000	1500	Sleep stage R
1989-09-07T01:50:00.0000000	90	Sleep stage 2
1989-09-07T01:51:30.0000000	60	Sleep stage W
1989-09-07T01:52:30.0000000	60	Sleep stage 1
1989-09-07T01:53:30.0000000	30	Sleep stage 2
1989-09-07T01:54:00.0000000	30	Sleep stage 1
1989-09-07T01:54:30.0000000	300	Sleep stage 2
1989-09-07T01:59:30.0000000	60	Sleep stage 3
1989-09-07T02:00:30.0000000	90	Sleep stage 2
1989-09-07T02:02:00.0000000	30	Sleep stage 3
1989-09-07T02:02:30.0000000	30	Sleep stage 2
1989-09-07T02:03:00.0000000	30	Sleep stage 3
1989-09-07T02:03:30.0000000	30	Sleep stage 2
1989-09-07T02:04:00.0000000	90	Sleep stage W
1989-09-07T02:05:30.0000000	120	Sleep stage 1
1989-09-07T02:07:30.0000000	330	Sleep stage 2
1989-09-07T02:13:00.0000000	30	Sleep stage 3
1989-09-07T02:13:30.0000000	30	Sleep stage 2
1989-09-07T02:14:00.0000000	30	Sleep stage 3
1989-09-07T02:14:30.0000000	120	Sleep stage 2
1989-09-07T02:16:30.0000000	60	Sleep stage 3
1989-09-07T02:17:30.0000000	30	Sleep stage 2
1989-09-07T02:18:00.0000000	30	Sleep stage 3
1989-09-07T02:18:30.0000000	30	Sleep stage 2
1989-09-07T02:19:00.0000000	60	Sleep stage 3
1989-09-07T02:20:00.0000000	30	Sleep stage 2
1989-09-07T02:20:30.0000000	30	Sleep stage 3
1989-09-07T02:21:00.0000000	120	Sleep stage 4
1989-09-07T02:23:00.0000000	30	Sleep stage 3
1989-09-07T02:23:30.0000000	60	Sleep stage 4
1989-09-07T02:24:30.0000000	60	Sleep stage 3
1989-09-07T02:25:30.0000000	30	Sleep stage 4
1989-09-07T02:26:00.0000000	30	Sleep stage 3
1989-09-07T02:26:30.0000000	60	Sleep stage 4
1989-09-07T02:27:30.0000000	30	Sleep stage 3
1989-09-07T02:28:00.0000000	30	Sleep stage 4
1989-09-07T02:28:30.0000000	30	Sleep stage 3
1989-09-07T02:29:00.0000000	30	Sleep stage 2
1989-09-07T02:29:30.0000000	30	Sleep stage 3
1989-09-07T02:30:00.0000000	30	Sleep stage 2
1989-09-07T02:30:30.0000000	60	Sleep stage 3
1989-09-07T02:31:30.0000000	60	Sleep stage 4
1989-09-07T02:32:30.0000000	30	Sleep stage 3
1989-09-07T02:33:00.0000000	30	Sleep stage 4
1989-09-07T02:33:30.0000000	30	Sleep stage 3
1989-09-07T02:34:00.0000000	30	Sleep stage 4
1989-09-07T02:34:30.0000000	30	Sleep stage 3
1989-09-07T02:35:00.0000000	60	Sleep stage 4
1989-09-07T02:36:00.0000000	30	Sleep stage 3
1989-09-07T02:36:30.0000000	60	Sleep stage 4
1989-09-07T02:37:30.0000000	90	Sleep stage 3
1989-09-07T02:39:00.0000000	30	Sleep stage 4
1989-09-07T02:39:30.0000000	30	Sleep stage 3
1989-09-07T02:40:00.0000000	30	Sleep stage 4
1989-09-07T02:40:30.0000000	60	Sleep stage 3
1989-09-07T02:41:30.0000000	30	Sleep stage 2
1989-09-07T02:42:00.0000000	60	Sleep stage 3
1989-09-07T02:43:00.0000000	30	Sleep stage 4
1989-09-07T02:43:30.0000000	60	Sleep stage 3
1989-09-07T02:44:30.0000000	30	Sleep stage 4
1989-09-07T02:45:00.0000000	30	Sleep stage 3
1989-09-07T02:45:30.0000000	30	Sleep stage 4
1989-09-07T02:46:00.0000000	60	Sleep stage 3
1989-09-07T02:47:00.0000000	330	Sleep stage 2
1989-09-07T02:52:30.0000000	30	Sleep stage 3
1989-09-07T02:53:00.0000000	180	Sleep stage 2
1989-09-07T02:56:00.0000000	60	Sleep stage 1
1989-09-07T02:57:00.0000000	30	Sleep stage R
1989-09-07T02:57:30.0000000	30	Sleep stage 1
1989-09-07T02:58:00.0000000	30	Sleep stage R
1989-09-07T02:58:30.0000000	30	Sleep stage 1
1989-09-07T02:59:00.0000000	150	Sleep stage W
1989-09-07T03:01:30.0000000	2550	Sleep stage R
1989-09-07T03:44:00.0000000	360	Sleep stage 2
1989-09-07T03:50:00.0000000	1350	Sleep stage R
1989-09-07T04:12:30.0000000	60	Sleep stage 2
1989-09-07T04:13:30.0000000	30	Sleep stage R
1989-09-07T04:14:00.0000000	60	Sleep stage 2
1989-09-07T04:15:00.0000000	30	Sleep stage R
1989-09-07T04:15:30.0000000	30	Sleep stage 2
1989-09-07T04:16:00.0000000	120	Sleep stage R
1989-09-07T04:18:00.0000000	60	Sleep stage 2
1989-09-07T04:19:00.0000000	60	Sleep stage R
1989-09-07T04:20:00.0000000	300	Sleep stage 2
1989-09-07T04:25:00.0000000	30	Sleep stage 1
1989-09-07T04:25:30.0000000	270	Sleep stage 2
1989-09-07T04:30:00.0000000	30	Sleep stage 3
1989-09-07T04:30:30.0000000	30	Sleep stage 2
1989-09-07T04:31:00.0000000	30	Sleep stage 3
1989-09-07T04:31:30.0000000	210	Sleep stage 2
1989-09-07T04:35:00.0000000	210	Sleep stage 3
1989-09-07T04:38:30.0000000	30	Sleep stage 2
1989-09-07T04:39:00.0000000	180	Sleep stage 3
1989-09-07T04:42:00.0000000	30	Sleep stage 4
1989-09-07T04:42:30.0000000	60	Sleep stage 3
1989-09-07T04:43:30.0000000	60	Sleep stage 2
1989-09-07T04:44:30.0000000	180	Sleep stage 3
1989-09-07T04:47:30.0000000	30	Sleep stage 2
1989-09-07T04:48:00.0000000	30	Sleep stage 3
1989-09-07T04:48:30.0000000	30	Sleep stage 2
1989-09-07T04:49:00.0000000	240	Sleep stage 3
1989-09-07T04:53:00.0000000	30	Sleep stage 2
1989-09-07T04:53:30.0000000	90	Sleep stage 3
1989-09-07T04:55:00.0000000	60	Sleep stage 2
1989-09-07T04:56:00.0000000	120	Sleep stage 3
1989-09-07T04:58:00.0000000	30	Sleep stage 4
1989-09-07T04:58:30.0000000	60	Sleep stage 3
1989-09-07T04:59:30.0000000	30	Sleep stage 4
1989-09-07T05:00:00.0000000	240	Sleep stage R
1989-09-07T05:04:00.0000000	90	Sleep stage 2
1989-09-07T05:05:30.0000000	300	Sleep stage R
1989-09-07T05:10:30.0000000	210	Sleep stage 2
1989-09-07T05:14:00.0000000	90	Sleep stage R
1989-09-07T05:15:30.0000000	30	Sleep stage 2
1989-09-07T05:16:00.0000000	570	Sleep stage R
1989-09-07T05:25:30.0000000	30	Sleep stage 2
1989-09-07T05:26:00.0000000	1080	Sleep stage R
1989-09-07T05:44:00.0000000	120	Sleep stage W
1989-09-07T05:46:00.0000000	60	Sleep stage ?
1989-09-07T05:47:00.0000000	30	Sleep stage R
1989-09-07T05:47:30.0000000	300	Sleep stage W
1989-09-07T05:52:30.0000000	90	Sleep stage ?
1989-09-07T05:54:00.0000000	30	Sleep stage R
1989-09-07T05:54:30.0000000	180	Sleep stage W
1989-09-07T05:57:30.0000000	270	Sleep stage 1
1989-09-07T06:02:00.0000000	150	Sleep stage 2
1989-09-07T06:04:30.0000000	30	Sleep stage 1
1989-09-07T06:05:00.0000000	150	Sleep stage 2
1989-09-07T06:07:30.0000000	30	Sleep stage 1
1989-09-07T06:08:00.0000000	30	Sleep stage 2
1989-09-07T06:08:30.0000000	60	Sleep stage 1
1989-09-07T06:09:30.0000000	60	Sleep stage 2
