Onset	Duration	Annotation
1989-05-01T16:29:00.0000000	28050	Sleep stage W
1989-05-02T00:16:30.0000000	60	Sleep stage 1
1989-05-02T00:17:30.0000000	60	Sleep stage W
1989-05-02T00:18:30.0000000	180	Sleep stage 1
1989-05-02T00:21:30.0000000	570	Sleep stage 2
1989-05-02T00:31:00.0000000	60	Sleep stage W
1989-05-02T00:32:00.0000000	30	Sleep stage 1
1989-05-02T00:32:30.0000000	30	Sleep stage W
1989-05-02T00:33:00.0000000	60	Sleep stage 1
1989-05-02T00:34:00.0000000	720	Sleep stage 2
1989-05-02T00:46:00.0000000	30	Sleep stage 3
1989-05-02T00:46:30.0000000	60	Sleep stage 2
1989-05-02T00:47:30.0000000	30	Sleep stage 3
1989-05-02T00:48:00.0000000	60	Sleep stage 2
1989-05-02T00:49:00.0000000	30	Sleep stage 3
1989-05-02T00:49:30.0000000	30	Sleep stage 2
1989-05-02T00:50:00.0000000	30	Sleep stage 3
1989-05-02T00:50:30.0000000	90	Sleep stage 2
1989-05-02T00:52:00.0000000	30	Sleep stage 3
1989-05-02T00:52:30.0000000	60	Sleep stage 2
1989-05-02T00:53:30.0000000	90	Sleep stage 3
1989-05-02T00:55:00.0000000	30	Sleep stage 2
1989-05-02T00:55:30.0000000	120	Sleep stage 3
1989-05-02T00:57:30.0000000	60	Sleep stage 4
1989-05-02T00:58:30.0000000	30	Sleep stage 3
1989-05-02T00:59:00.0000000	60	Sleep stage 1
1989-05-02T01:00:00.0000000	30	Sleep stage 3
1989-05-02T01:00:30.0000000	450	Sleep stage 2
1989-05-02T01:08:00.0000000	30	Sleep stage 4
1989-05-02T01:08:30.0000000	30	Sleep stage 3
1989-05-02T01:09:00.0000000	180	Sleep stage 2
1989-05-02T01:12:00.0000000	30	Sleep stage 3
1989-05-02T01:12:30.0000000	330	Sleep stage 2
1989-05-02T01:18:00.0000000	30	Sleep stage 3
1989-05-02T01:18:30.0000000	30	Sleep stage 2
1989-05-02T01:19:00.0000000	30	Sleep stage 3
1989-05-02T01:19:30.0000000	30	Sleep stage 2
1989-05-02T01:20:00.0000000	90	Sleep stage 3
1989-05-02T01:21:30.0000000	30	Sleep stage 4
1989-05-02T01:22:00.0000000	90	Sleep stage 3
1989-05-02T01:23:30.0000000	120	Sleep stage 4
1989-05-02T01:25:30.0000000	60	Sleep stage 3
1989-05-02T01:26:30.0000000	60	Sleep stage 4
1989-05-02T01:27:30.0000000	30	Sleep stage 3
1989-05-02T01:28:00.0000000	570	Sleep stage 4
1989-05-02T01:37:30.0000000	30	Sleep stage 3
1989-05-02T01:38:00.0000000	480	Sleep stage 4
1989-05-02T01:46:00.0000000	150	Sleep stage 3
1989-05-02T01:48:30.0000000	30	Sleep stage 2
1989-05-02T01:49:00.0000000	30	Sleep stage 3
1989-05-02T01:49:30.0000000	90	Sleep stage 2
1989-05-02T01:51:00.0000000	30	Sleep stage 3
1989-05-02T01:51:30.0000000	60	Sleep stage 2
1989-05-02T01:52:30.0000000	30	Sleep stage 3
1989-05-02T01:53:00.0000000	300	Sleep stage 2
1989-05-02T01:58:00.0000000	810	Sleep stage R
1989-05-02T02:11:30.0000000	60	Sleep stage 2
1989-05-02T02:12:30.0000000	30	Sleep stage 3
1989-05-02T02:13:00.0000000	180	Sleep stage 2
1989-05-02T02:16:00.0000000	30	Movement time
1989-05-02T02:16:30.0000000	690	Sleep stage 2
1989-05-02T02:28:00.0000000	30	Sleep stage 3
1989-05-02T02:28:30.0000000	30	Sleep stage 2
1989-05-02T02:29:00.0000000	30	Sleep stage 3
1989-05-02T02:29:30.0000000	390	Sleep stage 2
1989-05-02T02:36:00.0000000	60	Sleep stage 3
1989-05-02T02:37:00.0000000	60	Sleep stage 2
1989-05-02T02:38:00.0000000	30	Sleep stage 3
1989-05-02T02:38:30.0000000	90	Sleep stage 2
1989-05-02T02:40:00.0000000	30	Sleep stage 3
1989-05-02T02:40:30.0000000	30	Sleep stage 2
1989-05-02T02:41:00.0000000	30	Sleep stage 3
1989-05-02T02:41:30.0000000	60	Sleep stage 2
1989-05-02T02:42:30.0000000	60	Sleep stage 3
1989-05-02T02:43:30.0000000	90	Sleep stage 2
1989-05-02T02:45:00.0000000	60	Sleep stage 3
1989-05-02T02:46:00.0000000	30	Sleep stage 2
1989-05-02T02:46:30.0000000	90	Sleep stage 3
1989-05-02T02:48:00.0000000	30	Sleep stage 2
1989-05-02T02:48:30.0000000	210	Sleep stage 3
1989-05-02T02:52:00.0000000	120	Sleep stage 4
1989-05-02T02:54:00.0000000	30	Sleep stage 3
1989-05-02T02:54:30.0000000	120	Sleep stage 2
1989-05-02T02:56:30.0000000	30	Sleep stage 3
1989-05-02T02:57:00.0000000	240	Sleep stage 2
1989-05-02T03:01:00.0000000	30	Sleep stage 3
1989-05-02T03:01:30.0000000	660	Sleep stage 2
1989-05-02T03:12:30.0000000	30	Sleep stage 3
1989-05-02T03:13:00.0000000	150	Sleep stage 2
1989-05-02T03:15:30.0000000	30	Sleep stage 3
1989-05-02T03:16:00.0000000	930	Sleep stage 2
1989-05-02T03:31:30.0000000	1590	Sleep stage R
1989-05-02T03:58:00.0000000	30	Sleep stage W
1989-05-02T03:58:30.0000000	150	Sleep stage 2
1989-05-02T04:01:00.0000000	1170	Sleep stage R
1989-05-02T04:20:30.0000000	1710	Sleep stage 2
1989-05-02T04:49:00.0000000	30	Sleep stage 3
1989-05-02T04:49:30.0000000	30	Sleep stage 2
1989-05-02T04:50:00.0000000	120	Sleep stage 3
1989-05-02T04:52:00.0000000	120	Sleep stage 2
1989-05-02T04:54:00.0000000	90	Sleep stage 3
1989-05-02T04:55:30.0000000	3030	Sleep stage 2
1989-05-02T05:46:00.0000000	30	Sleep stage 3
