      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[16:43:00.000 25/05/1989]        0     "    0    0    0	## time resolution: 100
[16:43:00.000 25/05/1989]        0          0    0    0
[16:43:00.000 25/05/1989]        0     "    0    0    0	Sleep_stage_W duration: 25350
[23:45:30.000 25/05/1989]  2535000     "    0    0    0	Sleep_stage_1 duration: 30
[23:46:00.000 25/05/1989]  2538000     "    0    0    0	Sleep_stage_W duration: 120
[23:48:00.000 25/05/1989]  2550000     "    0    0    0	Sleep_stage_1 duration: 90
[23:49:30.000 25/05/1989]  2559000     "    0    0    0	Sleep_stage_2 duration: 60
[23:50:30.000 25/05/1989]  2565000     "    0    0    0	Sleep_stage_1 duration: 30
[23:51:00.000 25/05/1989]  2568000     "    0    0    0	Sleep_stage_2 duration: 30
[23:51:30.000 25/05/1989]  2571000     "    0    0    0	Sleep_stage_1 duration: 30
[23:52:00.000 25/05/1989]  2574000     "    0    0    0	Sleep_stage_W duration: 30
[23:52:30.000 25/05/1989]  2577000     "    0    0    0	Sleep_stage_1 duration: 30
[23:53:00.000 25/05/1989]  2580000     "    0    0    0	Sleep_stage_2 duration: 120
[23:55:00.000 25/05/1989]  2592000     "    0    0    0	Sleep_stage_1 duration: 60
[23:56:00.000 25/05/1989]  2598000     "    0    0    0	Sleep_stage_2 duration: 30
[23:56:30.000 25/05/1989]  2601000     "    0    0    0	Sleep_stage_1 duration: 30
[23:57:00.000 25/05/1989]  2604000     "    0    0    0	Sleep_stage_2 duration: 30
[23:57:30.000 25/05/1989]  2607000     "    0    0    0	Sleep_stage_1 duration: 30
[23:58:00.000 25/05/1989]  2610000     "    0    0    0	Sleep_stage_2 duration: 270
[00:02:30.000 26/05/1989]  2637000     "    0    0    0	Sleep_stage_3 duration: 30
[00:03:00.000 26/05/1989]  2640000     "    0    0    0	Sleep_stage_2 duration: 30
[00:03:30.000 26/05/1989]  2643000     "    0    0    0	Sleep_stage_3 duration: 30
[00:04:00.000 26/05/1989]  2646000     "    0    0    0	Sleep_stage_4 duration: 30
[00:04:30.000 26/05/1989]  2649000     "    0    0    0	Sleep_stage_3 duration: 30
[00:05:00.000 26/05/1989]  2652000     "    0    0    0	Sleep_stage_4 duration: 60
[00:06:00.000 26/05/1989]  2658000     "    0    0    0	Sleep_stage_3 duration: 30
[00:06:30.000 26/05/1989]  2661000     "    0    0    0	Sleep_stage_4 duration: 30
[00:07:00.000 26/05/1989]  2664000     "    0    0    0	Sleep_stage_3 duration: 30
[00:07:30.000 26/05/1989]  2667000     "    0    0    0	Sleep_stage_4 duration: 450
[00:15:00.000 26/05/1989]  2712000     "    0    0    0	Sleep_stage_3 duration: 30
[00:15:30.000 26/05/1989]  2715000     "    0    0    0	Sleep_stage_2 duration: 30
[00:16:00.000 26/05/1989]  2718000     "    0    0    0	Sleep_stage_3 duration: 30
[00:16:30.000 26/05/1989]  2721000     "    0    0    0	Sleep_stage_2 duration: 30
[00:17:00.000 26/05/1989]  2724000     "    0    0    0	Sleep_stage_3 duration: 90
[00:18:30.000 26/05/1989]  2733000     "    0    0    0	Sleep_stage_4 duration: 1020
[00:35:30.000 26/05/1989]  2835000     "    0    0    0	Sleep_stage_2 duration: 60
[00:36:30.000 26/05/1989]  2841000     "    0    0    0	Sleep_stage_3 duration: 30
[00:37:00.000 26/05/1989]  2844000     "    0    0    0	Sleep_stage_2 duration: 30
[00:37:30.000 26/05/1989]  2847000     "    0    0    0	Sleep_stage_3 duration: 60
[00:38:30.000 26/05/1989]  2853000     "    0    0    0	Sleep_stage_2 duration: 30
[00:39:00.000 26/05/1989]  2856000     "    0    0    0	Sleep_stage_3 duration: 60
[00:40:00.000 26/05/1989]  2862000     "    0    0    0	Sleep_stage_2 duration: 30
[00:40:30.000 26/05/1989]  2865000     "    0    0    0	Sleep_stage_3 duration: 30
[00:41:00.000 26/05/1989]  2868000     "    0    0    0	Sleep_stage_2 duration: 30
