Onset	Duration	Annotation
1990-03-12T15:35:00.0000000	33210	Sleep stage W
1990-03-13T00:48:30.0000000	30	Sleep stage 1
1990-03-13T00:49:00.0000000	240	Sleep stage W
1990-03-13T00:53:00.0000000	120	Sleep stage 1
1990-03-13T00:55:00.0000000	30	Sleep stage W
1990-03-13T00:55:30.0000000	180	Sleep stage 1
1990-03-13T00:58:30.0000000	150	Sleep stage W
1990-03-13T01:01:00.0000000	630	Sleep stage 1
1990-03-13T01:11:30.0000000	30	Sleep stage W
1990-03-13T01:12:00.0000000	30	Sleep stage 1
1990-03-13T01:12:30.0000000	150	Sleep stage W
1990-03-13T01:15:00.0000000	90	Sleep stage 1
1990-03-13T01:16:30.0000000	60	Sleep stage W
1990-03-13T01:17:30.0000000	330	Sleep stage 1
1990-03-13T01:23:00.0000000	30	Sleep stage W
1990-03-13T01:23:30.0000000	30	Sleep stage 1
1990-03-13T01:24:00.0000000	30	Sleep stage W
1990-03-13T01:24:30.0000000	990	Sleep stage 1
1990-03-13T01:41:00.0000000	60	Sleep stage 2
1990-03-13T01:42:00.0000000	60	Sleep stage W
1990-03-13T01:43:00.0000000	30	Sleep stage 1
1990-03-13T01:43:30.0000000	60	Sleep stage W
1990-03-13T01:44:30.0000000	30	Sleep stage 1
1990-03-13T01:45:00.0000000	60	Sleep stage W
1990-03-13T01:46:00.0000000	30	Sleep stage 1
1990-03-13T01:46:30.0000000	30	Sleep stage W
1990-03-13T01:47:00.0000000	60	Sleep stage 1
1990-03-13T01:48:00.0000000	90	Sleep stage W
1990-03-13T01:49:30.0000000	360	Sleep stage 1
1990-03-13T01:55:30.0000000	390	Sleep stage 2
1990-03-13T02:02:00.0000000	30	Sleep stage 1
1990-03-13T02:02:30.0000000	210	Sleep stage 2
1990-03-13T02:06:00.0000000	210	Sleep stage 3
1990-03-13T02:09:30.0000000	30	Sleep stage 4
1990-03-13T02:10:00.0000000	60	Sleep stage 3
1990-03-13T02:11:00.0000000	90	Sleep stage 4
1990-03-13T02:12:30.0000000	30	Sleep stage 3
1990-03-13T02:13:00.0000000	60	Sleep stage 4
1990-03-13T02:14:00.0000000	30	Sleep stage 3
1990-03-13T02:14:30.0000000	120	Sleep stage 4
1990-03-13T02:16:30.0000000	30	Sleep stage 3
1990-03-13T02:17:00.0000000	60	Sleep stage 4
1990-03-13T02:18:00.0000000	30	Sleep stage 3
1990-03-13T02:18:30.0000000	30	Sleep stage 4
1990-03-13T02:19:00.0000000	30	Sleep stage 2
1990-03-13T02:19:30.0000000	300	Sleep stage 3
1990-03-13T02:24:30.0000000	60	Sleep stage 4
1990-03-13T02:25:30.0000000	30	Sleep stage 3
1990-03-13T02:26:00.0000000	60	Sleep stage 4
1990-03-13T02:27:00.0000000	60	Sleep stage 3
1990-03-13T02:28:00.0000000	150	Sleep stage 4
1990-03-13T02:30:30.0000000	90	Sleep stage 2
1990-03-13T02:32:00.0000000	60	Sleep stage 3
1990-03-13T02:33:00.0000000	30	Sleep stage 2
1990-03-13T02:33:30.0000000	150	Sleep stage 3
1990-03-13T02:36:00.0000000	60	Sleep stage 2
1990-03-13T02:37:00.0000000	60	Sleep stage 3
1990-03-13T02:38:00.0000000	690	Sleep stage 4
1990-03-13T02:49:30.0000000	30	Sleep stage 3
1990-03-13T02:50:00.0000000	60	Sleep stage 1
1990-03-13T02:51:00.0000000	60	Sleep stage W
1990-03-13T02:52:00.0000000	60	Sleep stage 1
1990-03-13T02:53:00.0000000	420	Sleep stage 2
1990-03-13T03:00:00.0000000	120	Sleep stage 3
1990-03-13T03:02:00.0000000	90	Sleep stage 4
1990-03-13T03:03:30.0000000	30	Sleep stage 3
1990-03-13T03:04:00.0000000	600	Sleep stage 4
1990-03-13T03:14:00.0000000	90	Sleep stage 3
1990-03-13T03:15:30.0000000	1560	Sleep stage 4
1990-03-13T03:41:30.0000000	30	Sleep stage 3
1990-03-13T03:42:00.0000000	120	Sleep stage 4
1990-03-13T03:44:00.0000000	30	Sleep stage 3
1990-03-13T03:44:30.0000000	480	Sleep stage R
1990-03-13T03:52:30.0000000	60	Sleep stage W
1990-03-13T03:53:30.0000000	90	Sleep stage 1
1990-03-13T03:55:00.0000000	30	Sleep stage W
1990-03-13T03:55:30.0000000	120	Sleep stage 1
1990-03-13T03:57:30.0000000	30	Sleep stage 2
1990-03-13T03:58:00.0000000	60	Sleep stage R
1990-03-13T03:59:00.0000000	390	Sleep stage W
1990-03-13T04:05:30.0000000	120	Sleep stage 1
1990-03-13T04:07:30.0000000	1440	Sleep stage 2
1990-03-13T04:31:30.0000000	60	Sleep stage 3
1990-03-13T04:32:30.0000000	30	Sleep stage W
1990-03-13T04:33:00.0000000	120	Sleep stage 1
1990-03-13T04:35:00.0000000	180	Sleep stage W
1990-03-13T04:38:00.0000000	120	Sleep stage 1
1990-03-13T04:40:00.0000000	1470	Sleep stage 2
1990-03-13T05:04:30.0000000	90	Sleep stage W
1990-03-13T05:06:00.0000000	150	Sleep stage 1
1990-03-13T05:08:30.0000000	30	Sleep stage 2
1990-03-13T05:09:00.0000000	150	Sleep stage 1
1990-03-13T05:11:30.0000000	600	Sleep stage 2
1990-03-13T05:21:30.0000000	30	Sleep stage 3
1990-03-13T05:22:00.0000000	120	Sleep stage 2
1990-03-13T05:24:00.0000000	30	Sleep stage 3
1990-03-13T05:24:30.0000000	210	Sleep stage 2
1990-03-13T05:28:00.0000000	240	Sleep stage 3
1990-03-13T05:32:00.0000000	240	Sleep stage 4
1990-03-13T05:36:00.0000000	60	Sleep stage 2
1990-03-13T05:37:00.0000000	60	Sleep stage 3
1990-03-13T05:38:00.0000000	30	Sleep stage 4
1990-03-13T05:38:30.0000000	30	Sleep stage 3
1990-03-13T05:39:00.0000000	30	Sleep stage 4
1990-03-13T05:39:30.0000000	30	Sleep stage 3
1990-03-13T05:40:00.0000000	90	Sleep stage 4
1990-03-13T05:41:30.0000000	30	Sleep stage 3
1990-03-13T05:42:00.0000000	510	Sleep stage 4
